=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.03.10 18:36:20 =~=~=~=~=~=~=~=~=~=~=~=
9783, 48.0, 23.0,  140,  104,   39
9785, 48.0, 23.0,  146,  148,   39
9787, 48.0, 23.0,  231,   94,   39
9789, 48.0, 23.0,  172,  165,   39
9791, 48.0, 23.0,  107,  185,   39
9793, 48.0, 23.0,  189,  143,   39
9795, 48.0, 23.0,  230,   67,   39
9797, 48.0, 23.0,  181,  133,   39
9799, 48.0, 23.0,  109,  207,   39
9801, 48.0, 23.0,  174,  128,   39
9803, 48.0, 23.0,  230,   83,   39
9805, 48.0, 23.0,  153,   85,   39
9807, 48.0, 23.0,  126,  101,   39
9809, 48.0, 23.0,  223,  112,   39
9811, 48.0, 23.0,  204,  127,   39
9813, 48.0, 23.0,  111,  122,   39
9815, 48.0, 23.0,  184,  114,   39
9817, 48.0, 23.0,  223,   96,   39
9819, 48.0, 23.0,  135,  125,   39
9821, 48.0, 23.0,  135,  171,   39
9824, 48.0, 23.0,  225,   37,   39
9826, 48.0, 23.0,  211,  163,   39
9828, 48.0, 23.0,  134,  184,   39
9830, 48.0, 23.0,  118,   59,   39
9832, 48.0, 23.0,  199,   53,   39
9834, 48.0, 23.0,  229,   12,   39
9836, 48.0, 23.0,  171,   56,   39
9838, 48.0, 23.0,  108,  113,   39
9840, 48.0, 23.0,  160,  118,   39
9842, 48.0, 23.0,  228,   62,   39
9844, 48.0, 23.0,  209,  107,   39
9846, 48.0, 23.0,  129,  128,   39
9848, 48.0, 23.0,  136,   82,   39
9850, 48.0, 23.0,  230,  150,   39
9852, 48.0, 23.0,  172,  101,   39
9854, 48.0, 23.0,  119,  131,   39
9856, 48.0, 23.0,  226,  134,   39
9858, 48.0, 23.0,  190,  103,   39
9860, 48.0, 23.0,  108,  125,   39
9862, 48.0, 23.0,  216,  132,   39
9864, 48.0, 23.0,  190,   93,   39
9866, 48.0, 23.0,  115,   80,   39
9868, 48.0, 23.0,  230,  115,   39
9870, 48.0, 23.0,  164,  121,   39
9872, 48.0, 23.0,  129,  119,   39
9874, 48.0, 23.0,  230,  116,   39
9876, 48.0, 23.0,  188,   90,   39
9878, 48.0, 23.0,  109,  103,   39
9880, 48.0, 23.0,  159,  127,   39
9882, 48.0, 23.0,  228,  109,   39
9884, 48.0, 23.0,  203,  134,   39
9886, 48.0, 23.0,  127,  117,   39
9888, 48.0, 23.0,  126,  120,   39
9890, 48.0, 23.0,  213,   62,   39
9892, 48.0, 23.0,  220,  192,   39
9894, 48.0, 23.0,  149,  170,   39
9896, 48.0, 23.0,  112,   66,   39
9898, 48.0, 23.0,  200,  195,   39
9901, 48.0, 23.0,  222,  102,   39
9903, 48.0, 23.0,  136,   78,   39
9905, 48.0, 23.0,  139,   85,   39
9907, 48.0, 23.0,  231,   63,   39
9909, 48.0, 23.0,  180,   73,   39
9911, 48.0, 23.0,  109,   86,   39
9913, 48.0, 23.0,  197,  130,   39
9915, 48.0, 23.0,  224,  152,   39
9917, 48.0, 23.0,  141,  175,   39
9919, 48.0, 23.0,  146,  141,   39
9921, 48.0, 23.0,  230,  131,   39
9923, 48.0, 23.0,  130,  128,   39
9925, 48.0, 23.0,  170,  170,   39
9927, 48.0, 23.0,  225,  103,   39
9929, 48.0, 23.0,  142,   67,   39
9931, 48.0, 23.0,  124,   64,   39
9933, 48.0, 23.0,  213,  139,   39
9935, 48.0, 23.0,  222,   84,   39
9937, 48.0, 23.0,  175,  109,   39
9939, 48.0, 23.0,  121,  126,   39
9941, 48.0, 23.0,  112,   54,   39
9943, 48.0, 23.0,  174,   85,   39
9945, 48.0, 23.0,  229,   56,   39
9947, 48.0, 23.0,  209,  140,   39
9949, 48.0, 23.0,  143,  106,   39
9951, 48.0, 23.0,  109,   83,   39
9953, 48.0, 23.0,  182,  105,   39
9955, 48.0, 23.0,  231,  142,   39
9957, 48.0, 23.0,  183,   39,   39
9959, 48.0, 23.0,  108,  143,   39
9961, 48.0, 23.0,  150,   12,   39
9963, 48.0, 23.0,  219,   29,   39
9965, 48.0, 23.0,  225,  174,   39
9967, 48.0, 23.0,  187,  103,   39
9969, 48.0, 23.0,  122,  126,   39
9971, 48.0, 23.0,  117,  146,   39
9973, 48.0, 23.0,  183,   62,   39
9975, 48.0, 23.0,  229,  115,   39
9977, 48.0, 23.0,  216,   82,   39
9980, 48.0, 23.0,  167,  184,   39
9982, 48.0, 23.0,  110,   42,   39
9984, 48.0, 23.0,  130,  135,   39
9986, 48.0, 23.0,  198,   87,   39
9988, 48.0, 23.0,  231,  110,   39
9990, 48.0, 23.0,  195,   86,   39
9992, 48.0, 23.0,  125,   76,   39
9994, 48.0, 23.0,  117,  120,   39
9996, 48.0, 23.0,  191,  117,   39
9998, 48.0, 23.0,  231,  134,   39
10000, 48.0, 23.0,  206,    0,   39
10002, 48.0, 23.0,  151,    0,   39
10004, 48.0, 23.0,  107,    0,   39
10006, 48.0, 23.0,  145,    0,   39
10008, 48.0, 23.0,  211,    0,   39
10010, 48.0, 23.0,  230,    0,   39
10012, 48.0, 23.0,  204,    0,   39
10014, 48.0, 23.0,  159,    0,   39
10016, 48.0, 23.0,  111,    0,   39
10018, 48.0, 23.0,  129,    0,   39
10020, 48.0, 23.0,  203,    0,   39
10022, 48.0, 23.0,  231,    0,   39
10024, 48.0, 23.0,  219,    0,   39
10026, 48.0, 23.0,  197,    0,   39
10028, 48.0, 23.0,  165,    0,   39
10030, 48.0, 23.0,  125,    0,   39
10032, 48.0, 23.0,  107,    0,   39
10034, 48.0, 23.0,  144,    0,   39
10036, 48.0, 23.0,  194,    0,   39
10038, 48.0, 23.0,  225,    0,   39
10040, 48.0, 23.0,  230,    0,   39
10042, 48.0, 23.0,  218,    0,   39
10044, 48.0, 23.0,  196,    0,   39
10046, 48.0, 23.0,  175,    0,   39
10048, 48.0, 23.0,  153,    0,   39
10050, 48.0, 23.0,  133,    0,   39
10052, 48.0, 23.0,  115,    0,   39
10054, 48.0, 23.0,  107,    0,   39
10056, 48.0, 23.0,  122,    0,   39
10059, 48.0, 23.0,  167,    0,   39
10061, 48.0, 23.0,  211,    0,   39
10063, 48.0, 23.0,  231,    0,   39
10065, 48.0, 23.0,  219,    0,   39
10067, 48.0, 23.0,  186,    0,   39
10069, 48.0, 23.0,  131,    0,   39
10071, 48.0, 23.0,  109,    0,   39
10073, 48.0, 23.0,  167,    0,   39
10075, 48.0, 23.0,  224,    0,   39
10077, 48.0, 23.0,  224,    0,   39
10079, 48.0, 23.0,  184,    0,   39
10081, 48.0, 23.0,  126,    0,   39
10083, 48.0, 23.0,  110,    0,   39
10085, 48.0, 23.0,  160,    0,   39
10087, 48.0, 23.0,  206,    0,   39
10089, 48.0, 23.0,  227,    0,   39
10091, 48.0, 23.0,  232,    0,   39
10093, 48.0, 23.0,  224,    0,   39
10095, 48.0, 23.0,  205,    0,   39
10097, 48.0, 23.0,  170,    0,   39
10099, 48.0, 23.0,  125,    0,   39
10101, 48.0, 23.0,  109,    0,   39
10103, 48.0, 23.0,  158,    0,   39
10105, 48.0, 23.0,  219,    0,   39
10107, 48.0, 23.0,  226,    0,   39
10109, 48.0, 23.0,  190,    0,   39
10111, 48.0, 23.0,  140,    0,   39
10113, 48.0, 23.0,  108,    0,   39
10115, 48.0, 23.0,  118,    0,   39
10117, 48.0, 23.0,  168,    0,   39
10119, 48.0, 23.0,  210,    0,   39
10121, 48.0, 23.0,  230,    0,   39
10123, 48.0, 23.0,  199,    0,   39
10125, 48.0, 23.0,  144,    0,   39
10127, 48.0, 23.0,  107,    0,   39
10129, 48.0, 23.0,  126,    0,   39
10131, 48.0, 23.0,  175,    0,   39
10133, 48.0, 23.0,  219,    0,   39
10136, 48.0, 23.0,  229,    0,   39
10138, 48.0, 23.0,  199,    0,   39
10140, 48.0, 23.0,  146,    0,   39
10142, 48.0, 23.0,  108,    0,   39
10144, 48.0, 23.0,  128,    0,   39
10146, 48.0, 23.0,  189,    0,   39
10148, 48.0, 23.0,  229,    0,   39
10150, 48.0, 23.0,  221,    0,   39
10152, 48.0, 23.0,  184,    0,   39
10154, 48.0, 23.0,  130,    0,   39
10156, 48.0, 23.0,  109,    0,   39
10158, 48.0, 23.0,  162,    0,   39
10160, 48.0, 23.0,  222,    0,   39
10162, 48.0, 23.0,  220,    0,   39
10164, 48.0, 23.0,  164,    0,   39
10166, 48.0, 23.0,  108,    0,   39
10168, 48.0, 23.0,  148,    0,   39
10170, 48.0, 23.0,  213,    0,   39
10172, 48.0, 23.0,  230,    0,   39
10174, 48.0, 23.0,  190,    0,   39
10176, 48.0, 23.0,  120,    0,   39
10178, 48.0, 23.0,  119,    0,   39
10180, 48.0, 23.0,  182,    0,   39
10182, 48.0, 23.0,  227,    0,   39
10184, 48.0, 23.0,  224,    0,   39
10186, 48.0, 23.0,  188,    0,   39
10188, 48.0, 23.0,  136,    0,   39
10190, 48.0, 23.0,  108,    0,   39
10192, 48.0, 23.0,  128,    0,   39
10194, 48.0, 23.0,  187,    0,   39
10196, 48.0, 23.0,  230,    0,   39
10198, 48.0, 23.0,  217,    0,   39
10200, 48.0, 23.0,  160,    0,   39
10202, 48.0, 23.0,  107,    0,   39
10204, 48.0, 23.0,  156,    0,   39
10206, 48.0, 23.0,  225,    0,   39
10208, 48.0, 23.0,  220,    0,   39
10210, 48.0, 23.0,  169,    0,   39
10212, 48.0, 23.0,  114,    0,   39
10215, 48.0, 23.0,  121,    0,   39
10217, 48.0, 23.0,  184,    0,   39
10219, 48.0, 23.0,  229,    0,   39
10221, 48.0, 23.0,  223,    0,   39
10223, 48.0, 23.0,  184,    0,   39
10225, 48.0, 23.0,  119,    0,   39
10227, 48.0, 23.0,  128,    0,   39
10229, 48.0, 23.0,  206,    0,   39
10231, 48.0, 23.0,  232,    0,   39
10233, 48.0, 23.0,  221,    0,   39
10235, 48.0, 23.0,  202,    0,   39
10237, 48.0, 23.0,  174,    0,   39
10239, 48.0, 23.0,  132,    0,   39
10241, 48.0, 23.0,  107,    0,   39
10243, 48.0, 23.0,  148,    0,   39
10245, 48.0, 23.0,  214,    0,   39
10247, 48.0, 23.0,  226,    0,   39
10249, 48.0, 23.0,  161,    0,   39
10251, 48.0, 23.0,  119,    0,   39
10253, 48.0, 23.0,  229,    0,   39
10255, 48.0, 23.0,  184,    0,   39
10257, 48.0, 23.0,  108,    0,   39
10259, 48.0, 23.0,  205,    0,   39
10261, 48.0, 23.0,  218,    0,   39
10263, 48.0, 23.0,  133,    0,   39
10265, 48.0, 23.0,  135,    0,   39
10267, 48.0, 23.0,  231,    0,   39
10269, 48.0, 23.0,  167,    0,   39
10271, 48.0, 23.0,  130,    0,   39
10273, 48.0, 23.0,  231,    0,   39
10275, 48.0, 23.0,  178,    0,   39
10277, 48.0, 23.0,  111,    0,   39
10279, 48.0, 23.0,  215,    0,   39
10281, 48.0, 23.0,  214,    0,   39
10283, 48.0, 23.0,  134,    0,   39
10285, 48.0, 23.0,  119,    0,   39
10287, 48.0, 23.0,  198,    0,   39
10289, 48.0, 23.0,  230,    0,   39
10292, 48.0, 23.0,  196,    0,   39
10294, 48.0, 23.0,  124,    0,   39
10296, 48.0, 23.0,  129,    0,   39
10298, 48.0, 23.0,  214,    0,   39
10300, 48.0, 23.0,  223,    0,   39
10302, 48.0, 23.0,  156,    0,   39
10304, 48.0, 23.0,  113,    0,   39
10306, 48.0, 23.0,  216,    0,   39
10308, 48.0, 23.0,  205,    0,   39
10310, 48.0, 23.0,  108,    0,   39
10312, 48.0, 23.0,  214,    0,   39
10314, 48.0, 23.0,  191,    0,   39
10316, 48.0, 23.0,  122,    0,   39
10318, 48.0, 23.0,  232,    0,   39
10320, 48.0, 23.0,  122,    0,   39
10322, 48.0, 23.0,  197,    0,   39
10324, 48.0, 23.0,  203,    0,   39
10326, 48.0, 23.0,  110,    0,   39
10328, 48.0, 23.0,  223,    0,   39
10330, 48.0, 23.0,  196,    0,   39
10332, 48.0, 23.0,  108,    0,   39
10334, 48.0, 23.0,  216,    0,   39
10336, 48.0, 23.0,  189,    0,   39
10338, 48.0, 23.0,  114,    0,   39
10340, 48.0, 23.0,  223,    0,   39
10342, 48.0, 23.0,  203,    0,   39
10344, 48.0, 23.0,  114,    0,   39
10346, 49.0, 23.0,  163,    0,   39
10348, 49.0, 23.0,  233,    0,   39
10350, 49.0, 23.0,  181,    0,   39
10352, 49.0, 23.0,  108,    0,   39
10354, 49.0, 23.0,  195,    0,   39
10356, 49.0, 23.0,  225,    0,   39
10358, 49.0, 23.0,  142,    0,   39
10360, 49.0, 23.0,  129,    0,   39
10362, 49.0, 23.0,  230,    0,   39
10364, 49.0, 23.0,  173,    0,   39
10366, 49.0, 23.0,  127,    0,   39
10368, 49.0, 23.0,  233,    0,   39
10371, 49.0, 23.0,  156,    0,   39
10373, 49.0, 23.0,  137,    0,   39
10375, 48.0, 23.0,  233,    0,   39
10377, 48.0, 23.0,  129,    0,   39
10379, 48.0, 23.0,  207,    0,   39
10381, 48.0, 23.0,  155,    0,   39
10383, 48.0, 23.0,  214,    0,   39
10385, 48.0, 23.0,  127,    0,   39
10387, 48.0, 23.0,  231,    0,   39
10389, 48.0, 23.0,  109,    0,   39
10391, 48.0, 23.0,  230,    0,   39
10393, 48.0, 23.0,  128,    0,   39
10395, 48.0, 23.0,  188,    0,   39
10397, 48.0, 23.0,  194,    0,   39
10399, 48.0, 23.0,  158,    0,   39
10401, 48.0, 23.0,  195,    0,   39
10403, 48.0, 23.0,  181,    0,   39
10405, 48.0, 23.0,  151,    0,   39
10407, 48.0, 23.0,  218,    0,   39
10409, 48.0, 23.0,  110,    0,   39
10411, 48.0, 23.0,  233,    0,   39
10413, 49.0, 23.0,  114,    0,   39
10415, 49.0, 23.0,  219,    0,   39
10417, 49.0, 23.0,  156,    0,   39
10419, 49.0, 23.0,  184,    0,   39
10421, 49.0, 23.0,  198,    0,   39
10423, 49.0, 23.0,  141,    0,   39
10425, 49.0, 23.0,  210,    0,   39
10427, 48.0, 23.0,  133,    0,   39
10429, 48.0, 23.0,  219,    0,   39
10431, 48.0, 23.0,  109,    0,   39
10433, 48.0, 23.0,  233,    0,   39
10435, 48.0, 23.0,  135,    0,   39
10437, 48.0, 23.0,  197,    0,   39
10439, 48.0, 23.0,  190,    0,   39
10441, 48.0, 23.0,  129,    0,   39
10443, 48.0, 23.0,  232,    0,   39
10445, 48.0, 23.0,  125,    0,   39
10447, 48.0, 23.0,  193,    0,   39
10450, 48.0, 23.0,  207,    0,   39
10452, 48.0, 23.0,  108,    0,   39
10454, 48.0, 23.0,  223,    0,   39
10456, 48.0, 23.0,  188,    0,   39
10458, 49.0, 23.0,  111,    0,   39
10460, 49.0, 23.0,  219,    0,   39
10462, 49.0, 23.0,  198,    0,   39
10464, 49.0, 23.0,  109,    0,   39
10466, 49.0, 23.0,  225,    0,   39
10468, 49.0, 23.0,  177,    0,   39
10470, 49.0, 23.0,  121,    0,   39
10472, 49.0, 23.0,  232,    0,   39
10474, 49.0, 23.0,  163,    0,   39
10476, 49.0, 23.0,  148,    0,   39
10478, 49.0, 23.0,  220,    0,   39
10480, 49.0, 23.0,  109,    0,   39
10482, 49.0, 23.0,  233,    0,   39
10484, 49.0, 23.0,  118,    0,   39
10486, 49.0, 23.0,  211,    0,   39
10488, 49.0, 23.0,  184,    0,   39
10490, 49.0, 23.0,  119,    0,   39
10492, 49.0, 23.0,  229,    0,   39
10494, 49.0, 23.0,  179,    0,   39
10496, 49.0, 23.0,  114,    0,   39
10498, 49.0, 23.0,  219,    0,   39
10500, 49.0, 23.0,  208,    0,   39
10502, 49.0, 23.0,  115,    0,   39
10504, 49.0, 23.0,  158,    0,   39
10506, 49.0, 23.0,  232,    0,   39
10508, 49.0, 23.0,  202,    0,   39
10510, 49.0, 23.0,  136,    0,   39
10512, 49.0, 23.0,  107,    0,   39
10514, 49.0, 23.0,  128,    0,   39
10516, 49.0, 23.0,  169,    0,   39
10518, 49.0, 23.0,  205,    0,   39
10520, 49.0, 23.0,  232,    0,   39
10522, 49.0, 23.0,  217,    0,   39
10524, 49.0, 23.0,  171,    0,   39
10527, 49.0, 23.0,  117,    0,   39
10529, 49.0, 23.0,  110,    0,   39
10531, 49.0, 23.0,  128,    0,   39
10533, 49.0, 23.0,  152,    0,   39
10535, 49.0, 23.0,  174,    0,   39
10537, 49.0, 23.0,  190,    0,   39
10539, 49.0, 23.0,  209,    0,   39
10541, 49.0, 23.0,  222,    0,   39
10543, 49.0, 23.0,  230,    0,   39
10545, 49.0, 23.0,  233,    0,   39
10547, 49.0, 23.0,  229,    0,   39
10549, 49.0, 23.0,  227,    0,   39
10551, 49.0, 23.0,  227,    0,   39
10553, 49.0, 23.0,  228,    0,   39
10555, 49.0, 23.0,  229,    0,   39
10557, 49.0, 23.0,  231,    0,   39
10559, 49.0, 23.0,  233,    0,   39
10561, 49.0, 23.0,  229,    0,   39
10563, 49.0, 23.0,  214,    0,   39
10565, 49.0, 23.0,  187,    0,   39
10567, 49.0, 23.0,  140,    0,   39
10569, 49.0, 23.0,  108,    0,   39
10571, 49.0, 23.0,  128,    0,   39
10573, 49.0, 23.0,  181,    0,   39
10575, 49.0, 23.0,  223,    0,   39
10577, 49.0, 23.0,  227,    0,   39
10579, 49.0, 23.0,  172,    0,   39
10581, 49.0, 23.0,  109,    0,   39
10583, 49.0, 23.0,  145,    0,   39
10585, 49.0, 23.0,  210,    0,   39
10587, 49.0, 23.0,  232,    0,   39
10589, 49.0, 23.0,  177,    0,   39
10591, 49.0, 23.0,  108,    0,   39
10593, 49.0, 23.0,  171,    0,   39
10595, 49.0, 23.0,  232,    0,   39
10597, 49.0, 23.0,  159,    0,   39
10599, 49.0, 23.0,  134,    0,   39
10601, 49.0, 23.0,  228,    0,   39
10603, 49.0, 23.0,  177,    0,   39
10606, 49.0, 23.0,  111,    0,   39
10608, 49.0, 23.0,  205,    0,   39
10610, 49.0, 23.0,  218,    0,   39
10612, 49.0, 23.0,  109,    0,   39
10614, 49.0, 23.0,  198,    0,   39
10616, 49.0, 23.0,  215,    0,   39
10618, 49.0, 23.0,  110,    0,   39
10620, 49.0, 23.0,  185,    0,   39
10622, 49.0, 23.0,  231,    0,   39
10624, 49.0, 23.0,  137,    0,   39
10626, 49.0, 23.0,  133,    0,   39
10628, 48.0, 23.0,  220,    0,   39
10630, 48.0, 23.0,  204,    0,   39
10632, 48.0, 23.0,  108,    0,   39
10634, 49.0, 23.0,  195,    0,   39
10636, 49.0, 23.0,  216,    0,   39
10638, 48.0, 23.0,  108,    0,   39
10640, 48.0, 23.0,  196,    0,   39
10642, 48.0, 23.0,  223,    0,   39
10644, 48.0, 23.0,  113,    0,   39
10646, 48.0, 23.0,  191,    0,   39
10648, 48.0, 23.0,  213,    0,   39
10650, 48.0, 23.0,  108,    0,   39
10652, 48.0, 23.0,  211,    0,   39
10654, 48.0, 23.0,  194,    0,   39
10656, 48.0, 23.0,  114,    0,   39
10658, 48.0, 23.0,  223,    0,   39
10660, 48.0, 23.0,  165,    0,   39
10662, 49.0, 23.0,  145,    0,   39
10664, 49.0, 23.0,  232,    0,   39
10666, 49.0, 23.0,  110,    0,   39
10668, 49.0, 23.0,  214,    0,   39
10670, 49.0, 23.0,  168,    0,   39
10672, 49.0, 23.0,  146,    0,   39
10674, 49.0, 23.0,  232,    0,   39
10676, 49.0, 23.0,  112,    0,   39
10678, 48.0, 23.0,  208,    0,   39
10680, 48.0, 23.0,  168,    0,   39
10683, 49.0, 23.0,  177,    0,   39
10685, 48.0, 23.0,  200,    0,   39
10687, 48.0, 23.0,  133,    0,   39
10689, 48.0, 23.0,  232,    0,   39
10691, 48.0, 23.0,  109,    0,   39
10693, 48.0, 23.0,  227,    0,   39
10695, 48.0, 23.0,  128,    0,   39
10697, 48.0, 23.0,  198,    0,   39
10699, 48.0, 23.0,  188,    0,   39
10701, 48.0, 23.0,  149,    0,   39
10703, 48.0, 23.0,  226,    0,   39
10705, 48.0, 23.0,  108,    0,   39
10707, 48.0, 23.0,  220,    0,   39
10709, 48.0, 23.0,  161,    0,   39
10711, 48.0, 23.0,  163,    0,   39
10713, 48.0, 23.0,  215,    0,   39
10715, 49.0, 23.0,  127,    0,   39
10717, 48.0, 23.0,  227,    0,   39
10719, 49.0, 23.0,  122,    0,   39
10721, 48.0, 23.0,  225,    0,   39
10723, 48.0, 23.0,  126,    0,   39
10725, 48.0, 23.0,  230,    0,   39
10727, 48.0, 23.0,  108,    0,   39
10729, 48.0, 23.0,  223,    0,   39
10731, 48.0, 23.0,  144,    0,   39
10733, 48.0, 23.0,  175,    0,   39
10735, 48.0, 23.0,  222,    0,   39
10737, 48.0, 23.0,  108,    0,   39
10739, 48.0, 23.0,  206,    0,   39
10741, 48.0, 23.0,  198,    0,   39
10743, 48.0, 23.0,  116,    0,   39
10745, 48.0, 23.0,  228,    0,   39
10747, 48.0, 23.0,  138,    0,   39
10749, 48.0, 23.0,  179,    0,   39
10751, 48.0, 23.0,  211,    0,   39
10753, 48.0, 23.0,  119,    0,   39
10755, 48.0, 23.0,  233,    0,   39
10757, 48.0, 23.0,  112,    0,   39
10759, 48.0, 23.0,  218,    0,   39
10762, 48.0, 23.0,  146,    0,   39
10764, 48.0, 23.0,  184,    0,   39
10766, 48.0, 23.0,  201,    0,   39
10768, 48.0, 23.0,  134,    0,   39
10770, 48.0, 23.0,  232,    0,   39
10772, 48.0, 23.0,  110,    0,   39
10774, 48.0, 23.0,  209,    0,   39
10776, 48.0, 23.0,  186,    0,   39
10778, 48.0, 23.0,  128,    0,   39
10780, 48.0, 23.0,  231,    0,   39
10782, 48.0, 23.0,  139,    0,   39
10784, 48.0, 23.0,  176,    0,   39
10786, 48.0, 23.0,  213,    0,   39
10788, 48.0, 23.0,  117,    0,   39
10790, 48.0, 23.0,  232,    0,   39
10792, 48.0, 23.0,  123,    0,   39
10794, 48.0, 23.0,  190,    0,   39
10796, 48.0, 23.0,  207,    0,   39
10798, 48.0, 23.0,  121,    0,   39
10800, 48.0, 23.0,  233,    0,   39
10802, 48.0, 23.0,  113,    0,   39
10804, 48.0, 23.0,  203,    0,   39
10806, 48.0, 23.0,  208,    0,   39
10808, 48.0, 23.0,  108,    0,   39
10810, 48.0, 23.0,  198,    0,   39
10812, 48.0, 23.0,  222,    0,   39
10814, 48.0, 23.0,  112,    0,   39
10816, 48.0, 23.0,  185,    0,   39
10818, 48.0, 23.0,  226,    0,   39
10820, 48.0, 23.0,  110,    0,   39
10822, 48.0, 23.0,  200,    0,   39
10824, 48.0, 23.0,  212,    0,   39
10826, 48.0, 23.0,  108,    0,   39
10828, 48.0, 23.0,  185,    0,   39
10830, 48.0, 23.0,  233,    0,   39
10832, 48.0, 23.0,  186,    0,   39
10834, 48.0, 23.0,  108,    0,   39
10836, 48.0, 23.0,  174,    0,   39
10839, 48.0, 23.0,  230,    0,   39
10841, 48.0, 23.0,  199,    0,   39
10843, 48.0, 23.0,  115,    0,   39
10845, 48.0, 23.0,  133,    0,   39
10847, 48.0, 23.0,  201,    0,   39
10849, 48.0, 23.0,  227,    0,   39
10851, 48.0, 23.0,  231,    0,   39
10853, 48.0, 23.0,  231,    0,   39
10855, 48.0, 23.0,  229,    0,   39
10857, 48.0, 23.0,  223,    0,   39
10859, 48.0, 23.0,  211,    0,   39
10861, 48.0, 23.0,  194,    0,   39
10863, 48.0, 23.0,  156,    0,   39
10865, 48.0, 23.0,  108,    0,   39
10867, 48.0, 23.0,  172,    0,   39
10869, 48.0, 23.0,  233,    0,   39
10871, 48.0, 23.0,  168,    0,   39
10873, 48.0, 23.0,  109,    0,   39
10875, 48.0, 23.0,  183,    0,   39
10877, 48.0, 23.0,  233,    0,   39
10879, 48.0, 23.0,  197,    0,   39
10881, 48.0, 23.0,  117,    0,   39
10883, 48.0, 23.0,  143,    0,   39
10885, 48.0, 23.0,  224,    0,   39
10887, 48.0, 23.0,  219,    0,   39
10889, 48.0, 23.0,  148,    0,   39
10891, 48.0, 23.0,  115,    0,   39
10893, 48.0, 23.0,  203,    0,   39
10895, 48.0, 23.0,  229,    0,   39
10897, 48.0, 23.0,  173,    0,   39
10899, 48.0, 23.0,  109,    0,   39
10901, 48.0, 23.0,  147,    0,   39
10903, 48.0, 23.0,  223,    0,   39
10905, 48.0, 23.0,  216,    0,   39
10907, 48.0, 23.0,  132,    0,   39
10909, 48.0, 23.0,  131,    0,   39
10911, 48.0, 23.0,  231,    0,   39
10913, 48.0, 23.0,  164,    0,   39
10915, 48.0, 23.0,  143,    0,   39
10918, 48.0, 23.0,  227,    0,   39
10920, 48.0, 23.0,  119,    0,   39
10922, 48.0, 23.0,  221,    0,   39
10924, 48.0, 23.0,  185,    0,   39
10926, 48.0, 23.0,  164,    0,   39
10928, 48.0, 23.0,  222,    0,   39
10930, 48.0, 23.0,  122,    0,   39
10932, 48.0, 23.0,  240,    0,   39
10934, 48.0, 23.0,  117,    0,   39
10936, 48.0, 23.0,  239,    0,   39
10938, 48.0, 23.0,  128,    0,   39
10940, 48.0, 23.0,  235,    0,   39
10942, 48.0, 23.0,  139,    0,   39
10944, 48.0, 23.0,  219,    0,   39
10946, 48.0, 23.0,  176,    0,   39
10948, 48.0, 23.0,  182,    0,   39
10950, 48.0, 23.0,  198,    0,   39
10952, 48.0, 23.0,  175,    0,   39
10954, 48.0, 23.0,  196,    0,   39
10956, 48.0, 23.0,  177,    0,   39
10958, 48.0, 23.0,  200,    0,   39
10960, 48.0, 23.0,  164,    0,   39
10962, 48.0, 23.0,  212,    0,   39
10964, 48.0, 23.0,  147,    0,   39
10966, 48.0, 23.0,  222,    0,   39
10968, 48.0, 23.0,  129,    0,   39
10970, 48.0, 23.0,  234,    0,   39
10972, 48.0, 23.0,  116,    0,   39
10974, 48.0, 23.0,  242,    0,   39
10976, 48.0, 23.0,  117,    0,   39
10978, 48.0, 23.0,  240,    0,   39
10980, 48.0, 23.0,  125,    0,   39
10982, 48.0, 23.0,  232,    0,   39
10984, 48.0, 23.0,  153,    0,   39
10986, 48.0, 23.0,  198,    0,   39
10988, 48.0, 23.0,  200,    0,   39
10990, 48.0, 23.0,  153,    0,   39
10992, 48.0, 23.0,  221,    0,   39
10995, 48.0, 23.0,  139,    0,   39
10997, 48.0, 23.0,  224,    0,   39
10999, 48.0, 23.0,  138,    0,   39
11001, 48.0, 23.0,  217,    0,   39
11003, 48.0, 23.0,  156,    0,   39
11005, 48.0, 23.0,  184,    0,   39
11007, 48.0, 23.0,  193,    0,   39
11009, 48.0, 23.0,  146,    0,   39
11011, 48.0, 23.0,  222,    0,   39
11013, 48.0, 23.0,  117,    0,   39
11015, 48.0, 23.0,  233,    0,   39
11017, 48.0, 23.0,  110,    0,   39
11019, 48.0, 23.0,  218,    0,   39
11021, 48.0, 23.0,  141,    0,   39
11023, 48.0, 23.0,  197,    0,   39
11025, 48.0, 23.0,  169,    0,   39
11027, 48.0, 23.0,  176,    0,   39
11029, 48.0, 23.0,  202,    0,   39
11031, 48.0, 23.0,  131,    0,   39
11033, 48.0, 23.0,  233,    0,   39
11035, 48.0, 23.0,  118,    0,   39
11037, 48.0, 23.0,  193,    0,   39
11039, 48.0, 23.0,  204,    0,   39
11041, 48.0, 23.0,  125,    0,   39
11043, 48.0, 23.0,  232,    0,   39
11045, 48.0, 24.0,  108,    0,   39
11047, 48.0, 23.0,  217,    0,   39
11049, 48.0, 23.0,  157,    0,   39
11051, 48.0, 24.0,  168,    0,   39
11053, 48.0, 23.0,  212,    0,   39
11055, 48.0, 23.0,  131,    0,   39
11057, 48.0, 24.0,  227,    0,   39
11059, 48.0, 23.0,  112,    0,   39
11061, 48.0, 23.0,  233,    0,   39
11063, 48.0, 23.0,  108,    0,   39
